# Project_code     RA                   Dec                  Release_date   Release_date_Mjd   Group_ous_id              Member_ous_id             Asdm_uid                   Field_of_view       
# 
  2015.1.00055.S   150.3226             2.51247              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.32320833333333   2.44926              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.34239166666666   2.5760097222222216   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.372175           2.5491599999999996   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.72562916666666   1.8108299999999997   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.38865416666667   2.310019722222222    2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.45622083333333   2.63929              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.48532083333333   2.66752              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.50376666666668   1.8546297222222223   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.7695             2.44                 2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.80523333333332   1.76399              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.82049166666667   1.8117597222222221   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.834425           1.79604              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.86195000001453   2.4799697222229273   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969825785  
  2015.1.00055.S   149.86451666668128   2.4839997222227987   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597125626   
  2015.1.00055.S   149.87269583334793   2.495490000000598    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597156109   
  2015.1.00055.S   149.87672083334797   2.4647100000006428   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971668208  
  2015.1.00055.S   149.87681250001415   2.4765100000004683   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245964715203  
  2015.1.00055.S   149.89828333334793   2.4225800000005573   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597116368   
  2015.1.00055.S   149.90365416668095   2.544470000000505    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245966748964  
  2015.1.00055.S   149.9126250000146    2.5271697222228955   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597155599   
  2015.1.00055.S   149.91462500001427   2.5423700000004987   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245966442646  
  2015.1.00055.S   149.91577083334798   1.6779700000004145   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971977312  
  2015.1.00055.S   149.9243125000146    2.4690000000005674   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971258637  
  2015.1.00055.S   149.55584583334704   1.7978197222225192   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424595836232   
  2015.1.00055.S   149.93465833334798   2.556119722222853    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971653486  
  2015.1.00055.S   149.95265000001427   2.516230000000488    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245966140125  
  2015.1.00055.S   149.96690000001433   1.6980197222225528   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245967372846  
  2015.1.00055.S   149.97004583334743   2.4613697222226785   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596379751   
  2015.1.00055.S   149.97620833334798   2.608599722222878    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597184922   
  2015.1.00055.S   149.97996250001455   1.7652800000004896   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245970740424  
  2015.1.00055.S   149.98559166668096   2.5543597222227254   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245966951817  
  2015.1.00055.S   150.00265416668128   2.685450000000716    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597142733   
  2015.1.00055.S   150.00399583334791   2.3486497222227607   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245970970505  
  2015.1.00055.S   150.01077083334798   2.5688600000006314   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971753608  
  2015.1.00055.S   150.02958333334783   2.3075397222227205   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969852036  
  2015.1.00055.S   150.04356250001456   2.325720000000518    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245970564995  
  2015.1.00055.S   149.59567083334795   1.9243600000005032   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971642028  
  2015.1.00055.S   150.05067083334754   2.4775700000004717   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596553282   
  2015.1.00055.S   150.0528250000138    2.2435400000003747   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245959841803  
  2015.1.00055.S   150.06425416668105   1.9330500000003976   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245968368636  
  2015.1.00055.S   149.6078791666812    2.6036300000007238   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245970316862  
  2015.1.00055.S   150.06847916668056   2.3234200000004033   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245961364273  
  2015.1.00055.S   150.07217083334794   2.500969722222827    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971662435  
  2015.1.00055.S   150.08918750001442   2.065299722222654    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596876095   
  2015.1.00055.S   150.09062083334732   2.4131600000004303   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596227135   
  2015.1.00055.S   150.09541250001385   2.2551897222226067   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596035141   
  2015.1.00055.S   150.1020958333479    2.4259800000006786   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597034534   
  2015.1.00055.S   150.10815416668135   2.547070000000618    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.5942459718594    
  2015.1.00055.S   149.64450000001457   1.8298000000004893   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971142083  
  2015.1.00055.S   150.13040000001465   2.514570000000661    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971660246  
  2015.1.00055.S   150.1472166666806    2.337249722222628    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596177124   
  2015.1.00055.S   150.149441666681     1.9233200000003898   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245967551736  
  2015.1.00055.S   149.6824000000146    2.193650000000592    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.5942459711975    
  2015.1.00055.S   150.15560833334777   2.7876500000008164   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245968956677  
  2015.1.00055.S   150.15902500001368   1.9793597222225459   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245957728177  
  2015.1.00055.S   150.16107083334776   2.2787297222227036   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969140577  
  2015.1.00055.S   150.16532500001446   2.289449722222707    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969445733  
  2015.1.00055.S   150.1695541666813    1.8346300000004585   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971857376  
  2015.1.00055.S   149.69613333334746   2.4611197222226853   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245964717558  
  2015.1.00055.S   150.1823083333478    1.7008197222227035   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969315732  
  2015.1.00055.S   150.18430833334736   2.42952972222266     2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596308673   
  2015.1.00055.S   150.20808333334705   2.0495200000003404   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245958639988  
  2015.1.00055.S   150.24334583334777   2.2733600000004754   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245968936875  
  2015.1.00055.S   150.24497916668042   2.223920000000376    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424595892429   
  2015.1.00055.S   150.25051666668125   1.9808900000005292   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971021408  
  2015.1.00055.S   150.25397916668123   1.9495300000005453   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597092309   
  2015.1.00055.S   150.28323333334774   2.101880000000437    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424596865388   
  2015.1.00055.S   150.3361791666812    2.353080000000521    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597056091   
  2015.1.00055.S   150.3865500000143    1.7293597222225592   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245966960383  
  2015.1.00055.S   150.4363833333469    1.8139100000002897   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245956417502  
  2015.1.00055.S   149.73232916668115   2.4808700000007193   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969518976  
  2015.1.00055.S   150.45071250001365   2.013880000000328    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424595751954   
  2015.1.00055.S   150.6486041666813    1.9024000000004657   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971849247  
  2015.1.00055.S   149.77285416668127   2.555730000000694    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.59424597083582   
  2015.1.00055.S   149.77459583334783   2.4711997222229294   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245969724945  
  2015.1.00055.S   149.8291166666807    2.414580000000443    2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245963395643  
  2015.1.00055.S   149.84196250001463   2.5010197222228236   2017-11-21     58078.0            uid://A001/X2d6/X91       uid://A001/X2d6/X92       uid://A002/Xaf5c32/X11d0   18.594245971662424  
  2016.1.00478.S   150.05636999996995   2.573268900000334    2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   150.05389999997033   2.576368900000319    2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   150.05564999997074   2.57805400000032     2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   150.42098999997106   2.0680424000002327   2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   150.4033899999733    2.18613450000021     2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   149.65821999997516   2.235677500000189    2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   149.98870999997493   2.4584928000002018   2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
  2016.1.00478.S   150.3814499999746    2.421160300000208    2017-11-22     58079.0            uid://A001/X87a/X10       uid://A001/X87a/X11       uid://A002/Xb9dfa4/Xb4b3   18.340901017141245  
