#          project   SB   GB   MB                    source           rms      beam_maj      beam_min       beam_PA    wavelength        obs_ra       obs_dec        cen_ra       cen_dec    FoV_ra   FoV_dec    NAXIS1    NAXIS2    PIXSC1    PIXSC2                       OBS_DATE     image_file
# 
    2013.1.00118.S    1    1    1                   AzTECC3      0.117967       1.62435      0.900727       72.4395       1249.22   150.0333296     2.4360247   150.0333518     2.4360025    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:35:32.543999     2013.1.00118.S_SB1_GB1_MB1_AzTECC3_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC40      0.110789       1.58357       0.90991       74.0196       1249.22   149.8948296     2.3243303   149.8948518     2.3243081    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:52:46.560001     2013.1.00118.S_SB1_GB1_MB1_AzTECC40_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC41      0.116754       1.57678      0.912534       74.6903       1249.22   150.4503296     2.3581358   150.4503518     2.3581136    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:53:09.312000     2013.1.00118.S_SB1_GB1_MB1_AzTECC41_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC42      0.108109       1.56942      0.917636       74.7664       1249.22   150.0822879     2.5342747   150.0823102     2.5342525    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:53:32.063999     2013.1.00118.S_SB1_GB1_MB1_AzTECC42_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC43      0.114163       1.56498      0.911649         75.09       1249.22   150.0149129     2.0350247   150.0149352     2.0350025    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:53:54.816000     2013.1.00118.S_SB1_GB1_MB1_AzTECC43_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC44       0.10801       1.56431      0.911414       75.2478       1249.22   150.1408296     1.8167192   150.1408518     1.8166969    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:54:17.567999     2013.1.00118.S_SB1_GB1_MB1_AzTECC44_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC45      0.109018       1.56928      0.915236       74.7241       1249.22   150.0272462     2.5491914   150.0272685     2.5491692    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:54:40.319999     2013.1.00118.S_SB1_GB1_MB1_AzTECC45_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC46        0.1126       1.56951       0.91543       75.3132       1249.22   150.3108713     2.5866358   150.3108935     2.5866136    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:55:03.072000     2013.1.00118.S_SB1_GB1_MB1_AzTECC46_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC47      0.106992       1.56886      0.914921       75.4375       1249.22   149.9215796     2.0182192   149.9216018     2.0181969    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:55:25.823999     2013.1.00118.S_SB1_GB1_MB1_AzTECC47_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC48      0.109955       1.56787      0.919334       75.0411       1249.22   150.1634962     2.6466358   150.1635185     2.6466136    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:55:48.576000     2013.1.00118.S_SB1_GB1_MB1_AzTECC48_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC49      0.111356       1.56816      0.911545       74.8826       1249.22   150.3826212     1.9009136   150.3826435     1.9008914    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:56:11.328000     2013.1.00118.S_SB1_GB1_MB1_AzTECC49_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                   AzTECC4       0.11044        1.6222      0.906864       72.4902       1249.22   149.8824129     2.5131081   149.8824352     2.5130858    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:35:55.296000     2013.1.00118.S_SB1_GB1_MB1_AzTECC4_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC50      0.111029       1.56767      0.914747       75.6212       1249.22   149.8880379     2.1425525   149.8880602     2.1425303    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:56:48.720000     2013.1.00118.S_SB1_GB1_MB1_AzTECC50_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC51      0.112204       1.56413       0.91602        75.301       1249.22   150.1674546     1.9899136   150.1674768     1.9898914    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:57:11.472000     2013.1.00118.S_SB1_GB1_MB1_AzTECC51_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC52      0.102571       1.56374      0.916227       75.3798       1249.22   150.4842879     2.3517469   150.4843102     2.3517247    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:57:34.224000     2013.1.00118.S_SB1_GB1_MB1_AzTECC52_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC53      0.105223       1.56092      0.917013       75.5602       1249.22   150.3443713     2.2032747   150.3443935     2.2032525    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:57:56.976000     2013.1.00118.S_SB1_GB1_MB1_AzTECC53_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC54      0.104164       1.55986      0.917473       75.7847       1249.22   150.3578713     1.9623858   150.3578935     1.9623636    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:58:19.728001     2013.1.00118.S_SB1_GB1_MB1_AzTECC54_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC55     0.0984362       1.55336       0.92066         75.99       1249.22   150.0216212     1.9222192   150.0216435     1.9221969    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:59:53.711999     2013.1.00118.S_SB1_GB1_MB1_AzTECC55_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC56      0.107869       1.55663      0.921746        76.093       1249.22   149.7705379     2.3651636   149.7705602     2.3651414    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:00:16.463999     2013.1.00118.S_SB1_GB1_MB1_AzTECC56_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC57      0.107109       1.55193       0.91734       76.0962       1249.22   149.9930796     2.2234414   149.9931018     2.2234192    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:00:39.216000     2013.1.00118.S_SB1_GB1_MB1_AzTECC57_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC58      0.109326       1.56049      0.917038       76.3638       1249.22   150.0852879     1.7501636   150.0853101     1.7501414    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:01:01.967999     2013.1.00118.S_SB1_GB1_MB1_AzTECC58_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC59      0.110678       1.56387      0.916515       76.1526       1249.22   150.1266629     2.6200525   150.1266852     2.6200303    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:01:24.720000     2013.1.00118.S_SB1_GB1_MB1_AzTECC59_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                   AzTECC5      0.117886       1.62126      0.903469       72.4935       1249.22   149.9288296     2.4941636   149.9288518     2.4941414    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:36:18.047999     2013.1.00118.S_SB1_GB1_MB1_AzTECC5_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC60      0.111044       1.55909      0.921418       75.7897       1249.22   150.3678712     2.3582469   150.3678935     2.3582247    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:01:47.472000     2013.1.00118.S_SB1_GB1_MB1_AzTECC60_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC61      0.107756       1.55169      0.924003       76.1855       1249.22   150.3319963     2.5783303   150.3320185     2.5783081    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:02:10.224000     2013.1.00118.S_SB1_GB1_MB1_AzTECC61_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC62      0.106529       1.55011      0.921569       76.2657       1249.22   150.2515379     2.6323025   150.2515602     2.6322803    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:02:32.976000     2013.1.00118.S_SB1_GB1_MB1_AzTECC62_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC63      0.108614       1.54847      0.920714       76.3471       1249.22   149.8364546     2.5198025   149.8364768     2.5197803    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:02:55.728000     2013.1.00118.S_SB1_GB1_MB1_AzTECC63_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC64        0.1112       1.55907      0.919719       76.2453       1249.22   150.4151629     2.3958858   150.4151852     2.3958636    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:03:18.480001     2013.1.00118.S_SB1_GB1_MB1_AzTECC64_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC65      0.110244       1.54947      0.919168       76.5812       1249.22   149.9300796     2.3600247   149.9301018     2.3600025    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:03:41.232000     2013.1.00118.S_SB1_GB1_MB1_AzTECC65_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC66      0.106592       1.55307      0.923786       76.1917       1249.22   150.2708296     2.4424136   150.2708518     2.4423914    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:04:03.984000     2013.1.00118.S_SB1_GB1_MB1_AzTECC66_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC67      0.104131       1.54562      0.921496       76.6576       1249.22   150.3275379     2.1615803   150.3275602     2.1615581    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:04:26.736000     2013.1.00118.S_SB1_GB1_MB1_AzTECC67_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC68      0.106701       1.54549      0.919659       76.7581       1249.22   150.3434546     2.1259692   150.3434768     2.1259469    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:05:04.128000     2013.1.00118.S_SB1_GB1_MB1_AzTECC68_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC69     0.0987789       1.54539      0.923264        76.986       1249.22   150.4086213     2.1524692   150.4086435     2.1524469    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:05:26.879999     2013.1.00118.S_SB1_GB1_MB1_AzTECC69_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                   AzTECC6         0.114       1.63541       0.90208       71.9945       1249.22   150.2383296     2.3357469   150.2383518     2.3357247    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:36:40.800000     2013.1.00118.S_SB1_GB1_MB1_AzTECC6_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC70      0.101843       1.54197      0.919302       77.0553       1249.22   150.1084963     2.0541358   150.1085185     2.0541136    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:05:49.632000     2013.1.00118.S_SB1_GB1_MB1_AzTECC70_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC71      0.111552       1.53872       0.91971       77.2902       1249.22   149.9742879     2.3133025   149.9743102     2.3132803    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:06:12.383999     2013.1.00118.S_SB1_GB1_MB1_AzTECC71_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC72      0.106487       1.55091      0.918523       76.7911       1249.22   150.4992463     2.0832747   150.4992685     2.0832525    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:06:35.135999     2013.1.00118.S_SB1_GB1_MB1_AzTECC72_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC73      0.105994       1.54151      0.924797       77.0915       1249.22   150.2650796     2.4824414   150.2651018     2.4824192    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:08:33.168000     2013.1.00118.S_SB1_GB1_MB1_AzTECC73_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC74      0.110025       1.53893      0.923037       77.4832       1249.22   150.2734962     2.3609969   150.2735185     2.3609747    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:08:55.920000     2013.1.00118.S_SB1_GB1_MB1_AzTECC74_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC75      0.106442       1.54017      0.927372       78.1001       1249.22   150.2181213     2.0175247   150.2181435     2.0175025    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:09:18.672000     2013.1.00118.S_SB1_GB1_MB1_AzTECC75_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC76      0.106735       1.53812      0.924258       77.5167       1249.22   150.0550379     2.2019414   150.0550602     2.2019192    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:09:41.424001     2013.1.00118.S_SB1_GB1_MB1_AzTECC76_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC77      0.112417       1.53543      0.917277       78.0231       1249.22   149.8958296     1.9657469   149.8958518     1.9657247    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:10:04.176000     2013.1.00118.S_SB1_GB1_MB1_AzTECC77_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC78      0.105714       1.53282      0.922946       78.0487       1249.22   149.7613712     1.9949969   149.7613935     1.9949747    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:10:26.927999     2013.1.00118.S_SB1_GB1_MB1_AzTECC78_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                  AzTECC79      0.100783       1.53774      0.926986       78.3179       1249.22   149.9320796     2.2300803   149.9321018     2.2300581    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T08:10:49.680000     2013.1.00118.S_SB1_GB1_MB1_AzTECC79_sci.spw0_1_2_3.cont.I.image.fits
    2013.1.00118.S    1    1    1                   AzTECC7      0.113747       1.62672      0.901491       72.4803       1249.22   150.0657046     2.2625247   150.0657268     2.2625025    43.040    43.040       270       270   0.15941   0.15941     2014-12-09T07:37:03.552000     2013.1.00118.S_SB1_GB1_MB1_AzTECC7_sci.spw0_1_2_3.cont.I.image.fits
